business_id,name,photos
cQimiW65cqlLZbObNDXtrA,Maison Maison,"['https://s3-media1.fl.yelpcdn.com/bphoto/3rhtKmWQrz701cU1hnSWgQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/f-DtA1szkQPY9QcwT5Qd2Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/sSjS8qmSUcHuPBjm0OOjFQ/o.jpg']"
sgc5fGdiYfOmq8sTeyG3Kw,Café Saint-Régis,"['https://s3-media3.fl.yelpcdn.com/bphoto/6SPVk8RzhInj-XnHkiOTdg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LNu4BLEFf-j4fQYBFb-JmA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/a2CvQAD06XdCiMRms_SM-g/o.jpg']"
rQ-19HdIQDBAljeDZwuWxg,Restaurant Véro-Dodat,"['https://s3-media2.fl.yelpcdn.com/bphoto/_3Ik-dNhpuF2mecE9WsKPw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Iu5wfcO1labctIEMVkieMQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/6WVzwtoeI94fKHZTAcYDtg/o.jpg']"
bG6jhxY2YhHxD4P63kHD1A,Song Huong,"['https://s3-media3.fl.yelpcdn.com/bphoto/KcLFeryf_zw7lmf7cOnyDg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/oHD9kuzvt5pjXoT6IIXR2Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/zG4-x3nHz3zB5Gb-hhMW2w/o.jpg']"
4npv69qDssilj09s0UWBxA,Soon Grill,"['https://s3-media1.fl.yelpcdn.com/bphoto/UYLQVehYhIGa_3y_IvSDsQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/54dNhOLICcH5M5NzpxQQzQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/StNCiiWEj3hj_MxubM6E-A/o.jpg']"
zs91nh7MtFUQcr2mE26EqQ,La Petite Périgourdine,"['https://s3-media3.fl.yelpcdn.com/bphoto/8iNpykcon0fd4Exz-LtBIQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/-P8b9ZxPdd_aJkN3mx8pcw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/-3CJwFZIa8ZzYiDBulFxvQ/o.jpg']"
7mqPWOaEnGOvgZl_eNQOww,Le Mesturet,"['https://s3-media4.fl.yelpcdn.com/bphoto/_9SYIbEXIzOhoX1FLy5CQQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/wVNPeVsyITIlfqXFUQljLA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/_jmKTL2x33uOoq9UDD703A/o.jpg']"
CxlJcjM_Aqk8lOtJK6P-CQ,Fric-Frac,"['https://s3-media3.fl.yelpcdn.com/bphoto/HDEp-gg8kGo11B8z6QVBVw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/OYlf4YZDJe8q3I2nxB9u5w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/GGzflDkAe5bMPI87DIT95g/o.jpg']"
59YEvrt18qxxfq0wbgT-cg,Little Breizh,"['https://s3-media2.fl.yelpcdn.com/bphoto/_0rFi8Qlp8HA0mOg3hXMIg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/hOvcuiDlgMMn6hrTivP-Cg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/zj_J0LdzbhnBQuvjNKBkyA/o.jpg']"
Yq1084dh0THvZYQRJkR1kg,Restaurant du Palais Royal,"['https://s3-media1.fl.yelpcdn.com/bphoto/X6eHl9GPRXgG63stb7mvEQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/cIoIZPodJKjIqD8WX0A3Vg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ArhrqVE0sMQkc3EE6SoegQ/o.jpg']"
TKwoBEzwLxOlkmsSgz6szQ,L'Assignat,"['https://s3-media3.fl.yelpcdn.com/bphoto/83gOmK7ym2j4y291gpDXVw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/V-RijAbs08yWaLMUU32zbQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/nLo-GmmsTyo8W7eQVnpmIA/o.jpg']"
JzwEHzNpDBFawqKvujirvQ,Les Fondus de la Raclette,"['https://s3-media4.fl.yelpcdn.com/bphoto/WvMoF4FUhOZYE0dZz2BgRw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/TVhz7eU-fY2i_TRBPxQyIg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/QkenE6aHGeHY-kibqFRTmQ/o.jpg']"
pjamP0dgw5Yim3FCpx9WXQ,Kokoro,"['https://s3-media1.fl.yelpcdn.com/bphoto/aV_oLGBsAZcIm_AX2Q19rQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Gqw6ef-A4GG3FEYOgetblw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Ly5g-XgY67gHqE3RBJKFlg/o.jpg']"
-sggfLHsfPbgXw5S6a7Jdg,Juvéniles,"['https://s3-media2.fl.yelpcdn.com/bphoto/YvE-cnlHzGKeFKW3vC6nmw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/dGhsBwKwWyogUyI7kJd-oQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/u3NwD_gPW9nsQE2MC5Kfmw/o.jpg']"
j2mUHWVXSKSkEuHJao_wKg,Shakespeare and Company,"['https://s3-media4.fl.yelpcdn.com/bphoto/gL7WgKzH5NFR4tHT56bhLA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/5QIlWa5T0sIQTePtbc-w4w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/5wu-N4V_keVVBPEjqhd-dg/o.jpg']"
XqOlA1nGHcwiMmU2QDtdBQ,L'Auberge du Louvre,"['https://s3-media1.fl.yelpcdn.com/bphoto/mTq3fScaXffDGljBft6HIA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/FkEoeD6jZxERh66bDeMW5A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/4r0eOJrnDmxXhWiOJ8W6zg/o.jpg']"
went0VaMbQc6XSOi_OJteg,Le Café de la Nouvelle Mairie,"['https://s3-media4.fl.yelpcdn.com/bphoto/jeCbe2rmks5RfGG0ByuHQA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/i6A4T3aCBznjmCEB6vtUeA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Df0zv0EfcWtzGRA033plHg/o.jpg']"
kTOrskWUA0_92QdsaMg50g,LiLi,"['https://s3-media4.fl.yelpcdn.com/bphoto/pOfa-PIGXoDUmrAZVd64bw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/o6Vaj8ap5D5wQc7kTeTPIg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/xty3HbCu6l7ZLA7JqJwL6w/o.jpg']"
vf0SfwWuKbwmJJvtmzAKcg,Le Gabriel,"['https://s3-media3.fl.yelpcdn.com/bphoto/Lw7OBk1DN8dw4W2Uk0I7RQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/duHt_HqZ11KLcHq9F2S0Fw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/jsezsKsfs0D3c2AR7VxzaA/o.jpg']"
XWa3IcDRMD18mHaM-qHifQ,Le Clarence,"['https://s3-media4.fl.yelpcdn.com/bphoto/MW8Q3-slyHFrXyNNcK825g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Y1Wx9RTsgbKBoiCi4Bs8-Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/dxXzooxH93IIBUTysdY2WQ/o.jpg']"
